16-2896,10/15/2016,EASTON,FAIRFIELD,CT,NEW LONDON,,CT,"(41.355167, -72.099561)"
16-2808,12/17/2016,HAMDEN,NEW HAVEN,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
16-2680,12/15/2016,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
16-2120,1/16/2016,BRISTOL,HARTFORD,CT,BRISTOL,HARTFORD,CT,"(41.673037, -72.945791)"
16-2561,5/8/2016,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
16-2488,1/18/2016,FARMINGTON,HARTFORD,CT,FARMINGTON,HARTFORD,CT,"(41.72651, -72.824947)"
16-2483,5/13/2016,ANSONIA,NEW HAVEN,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
16-2928,11/18/2016,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,,CT,"(41.667528, -72.783437)"
16-2166,4/26/2016,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
16-2484,6/25/2016,COLUMBIA,TOLLAND,CT,COLUMBIA,TOLLAND,CT,"(41.701926, -72.302082)"
16-2324,5/20/2016,DERBY,NEW HAVEN,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
16-2515,2/14/2016,WALLINGFORD,NEW HAVEN,CT,WALLINGFORD,NEW HAVEN,CT,"(41.454408, -72.818414)"
16-2221,2/13/2016,NORTHFORD,NEW HAVEN,CT,NORTHFORD,NEW HAVEN,CT,"(41.3936, -72.791702)"
15-18692,11/21/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
16-2096,3/6/2016,NAUGATUCK,NEW HAVEN,CT,NAUGATUCK,NEW HAVEN,CT,"(41.491113, -73.056564)"
16-2356,1/17/2016,WEST HAVEN,NEW HAVEN,CT,WEST HAVEN,NEW HAVEN,CT,"(41.272336, -72.949817)"
16-2581,7/14/2016,WEST HAVEN,NEW HAVEN,CT,WEST HAVEN,,CT,"(41.272336, -72.949817)"
15-20114,12/17/2015,EAST WINDSOR,HARTFORD,CT,EAST WINDSOR,HARTFORD,CT,"(41.899986, -72.58032)"
16-2481,6/16/2016,SOMERS,TOLLAND,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-19010,11/27/2015,WINSTED,LITCHFIELD,CT,WINSTED,LITCHFIELD,CT,"(41.925393, -73.068845)"
16-2734,11/21/2016,BRISTOL,HARTFORD,CT,BRISTOL,,CT,"(41.673037, -72.945791)"
15-17673,11/4/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
16-2854,8/19/2016,GROTON,NEW LONDON,CT,GROTON,,CT,"(41.343693, -72.07877)"
16-2945,11/17/2016,SEYMOUR,NEW HAVEN,CT,DERBY,,CT,"(41.322959, -73.089594)"
16-2911,11/6/2016,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
15-19609,12/8/2015,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
15-16937,10/23/2015,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
16-2097,4/2/2016,BRANFORD,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
16-2921,7/2/2016,ORANGE,NEW HAVEN,CT,ORANGE,,CT,"(41.282731, -73.028426)"
16-2775,11/12/2016,BROOKFIELD,FAIRFIELD,CT,BROOKFIELD,,CT,"(41.482447, -73.409561)"
15-17877,11/9/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
16-2527,6/25/2016,,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
16-2962,9/22/2016,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,,CT,"(41.667528, -72.783437)"
15-20108,12/17/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
16-2405,6/9/2016,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
16-2887,10/21/2016,NORTH HAVEN,NEW HAVEN,CT,BRISTOL,,CT,"(41.673037, -72.945791)"
16-2228,5/13/2016,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
16-2848,9/14/2016,VANDERGRIFT,WESTMORELAND,CT,STAMFORD,,CT,"(41.051924, -73.539475)"
16-2525,4/6/2016,CHELSEA,SUFFOLK,MA,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
16-2529,4/19/2016,WALLINGFORD,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
16-2305,6/7/2016,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
16-2239,5/5/2016,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
16-2843,10/6/2016,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
16-2303,2/3/2016,WEST HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
16-2331,4/30/2016,DARIEN,FAIRFIELD,CT,NORWALK,FAIRFIELD,CT,"(41.11805, -73.412906)"
16-2827,10/22/2016,ENFIELD,HARTFORD,CT,MANCHESTER,,CT,"(41.770668, -72.520868)"
16-2844,9/5/2016,SOUTH WINDSOR,HARTFORD,CT,WEST HARTFORD,,CT,"(41.762008, -72.741807)"
15-19481,12/6/2015,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
16-2805,8/16/2016,MOOSUP,WINDHAM,CT,PLAINFIELD,,CT,"(41.67731, -71.918131)"
15-16812,10/20/2015,BURLINGTON,HARTFORD,CT,BURLINGTON,HARTFORD,CT,"(41.769828, -72.962087)"
16-2116,6/6/2016,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
15-16177,10/9/2015,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
16-2458,1/31/2016,WILLIMANTIC,WINDHAM,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
16-2264,5/14/2016,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
15-16889,10/22/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
16-2772,8/14/2016,MERIDEN,NEW HAVEN,CT,MERIDEN,,CT,"(41.537589, -72.8011)"
16-2657,12/9/2016,PLAINVILLE,HARTFORD,CT,PLAINVILLE,,CT,"(41.674474, -72.85835)"
16-2469,1/4/2016,ENFIELD,HARTFORD,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
16-2739,11/11/2016,WALLINGFORD,NEW HAVEN,CT,WALLINGFORD,,CT,"(41.454408, -72.818414)"
16-2572,4/22/2016,GROTON,NEW LONDON,CT,GROTON,NEW LONDON,CT,"(41.343693, -72.07877)"
16-2300,1/19/2016,MARLBOROUGH,HARTFORD,CT,MARLBOROUGH,HARTFORD,CT,"(41.632043, -72.461309)"
16-2130,1/6/2016,STRATFORD,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
16-2711,11/25/2016,COLCHESTER,NEW LONDON,CT,NORWICH,,CT,"(41.524304, -72.075821)"
16-2545,6/10/2016,MONROE,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
16-2081,5/1/2016,PLAINVILLE,HARTFORD,CT,PLAINVILLE,HARTFORD,CT,"(41.674474, -72.85835)"
16-2148,1/6/2016,COLCHESTER,NEW LONDON,CT,COLCHESTER,NEW LONDON,CT,"(41.57348, -72.332129)"
16-2698,10/7/2016,BROAD BROOK,HARTFORD,CT,BROAD BROOK,,CT,"(41.912428, -72.545409)"
16-2078,4/9/2016,MERIDEN,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
16-2814,12/30/2016,,,CT,STAMFORD,,CT,"(41.051924, -73.539475)"
16-2153,4/7/2016,VERNON,TOLLAND,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
16-2400,5/28/2016,SEYMOUR,NEW HAVEN,CT,SEYMOUR,NEW HAVEN,CT,"(41.395594, -73.073581)"
16-2562,6/8/2016,DANBURY,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
16-2094,4/12/2016,STAMFORD,FAIRFIELD,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
15-15714,10/1/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
16-2679,12/2/2016,ANSONIA,NEW HAVEN,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
16-2750,11/7/2016,LEBANON,NEW LONDON,CT,LEBANON,,CT,"(41.636294, -72.212599)"
16-2944,8/2/2016,HARTFORD,HARTFORD,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-2516,5/9/2016,DOVER PLAINS,DUTCHESS,NY,SHARON,LITCHFIELD,CT,"(41.87943, -73.478873)"
16-2723,12/9/2016,SHELTON,FAIRFIELD,CT,DERBY,,CT,"(41.322959, -73.089594)"
16-2748,8/26/2016,ENFIELD,HARTFORD,CT,ENFIELD,,CT,"(41.976501, -72.591985)"
16-2417,6/11/2016,CLINTON,MIDDLESEX,CT,CLINTON,MIDDLESEX,CT,"(41.278677, -72.528067)"
16-2397,6/18/2016,WETHERSFIELD,HARTFORD,CT,WETHERSFIELD,HARTFORD,CT,"(41.712487, -72.663607)"
16-2617,9/10/2016,WEST HAVEN,NEW HAVEN,CT,WEST HAVEN,,CT,"(41.272336, -72.949817)"
16-3042,12/31/2016,BETHEL,FAIRFIELD,CT,BETHEL,,CT,"(41.371727, -73.407448)"
16-3014,8/22/2016,WILLINGTON,TOLLAND,CT,WILLINGTON,,CT,"(41.87481, -72.262753)"
16-3007,12/12/2016,HARTFORD,HARTFORD,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3021,9/30/2016,TORRINGTON,LITCHFIELD,CT,TORRINGTON,,CT,"(41.812186, -73.101552)"
16-3020,10/27/2016,MILFORD,NEW HAVEN,CT,MILFORD,,CT,"(41.224276, -73.057564)"
16-3002,11/7/2016,EASTON,FAIRFIELD,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
16-3004,10/14/2016,MERIDEN,NEW HAVEN,CT,MERIDEN,,CT,"(41.537589, -72.8011)"
16-3032,8/7/2016,HAMDEN,NEW HAVEN,CT,HAMDEN,,CT,"(41.382918, -72.907743)"
16-3028,7/1/2016,,,CT,WETHERSFIELD,,CT,"(41.712487, -72.663607)"
16-3017,8/16/2016,SOUTHINGTON,HARTFORD,CT,SOUTHINGTON,,CT,"(41.600428, -72.878105)"
16-3024,11/22/2016,MIDDLETOWN,MIDDLESEX,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3041,7/6/2016,WINDSOR LOCKS,HARTFORD,CT,WINDSOR LOCKS,,CT,"(41.924953, -72.627177)"
16-3037,7/29/2016,,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3039,7/3/2016,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
16-3025,11/10/2016,WEST SUFFIELD,HARTFORD,CT,WEST SUFFIELD,,CT,"(41.988602, -72.692497)"
16-3008,7/9/2016,BRISTOL,HARTFORD,CT,BRISTOL,,CT,"(41.673037, -72.945791)"
16-3010,10/24/2016,HARTFORD,HARTFORD,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3044,7/7/2016,DANBURY,FAIRFIELD,CT,DANBURY,,CT,"(41.393666, -73.451539)"
16-3005,12/10/2016,STRATFORD,FAIRFIELD,CT,STRATFORD,,CT,"(41.200888, -73.131323)"
16-3016,11/24/2016,WOODSTOCK,WINDHAM,CT,WOODSTOCK,,CT,"(41.950652, -71.977285)"
16-3034,12/4/2016,WINSTED,LITCHFIELD,CT,TORRINGTON,,CT,"(41.812186, -73.101552)"
16-3012,9/17/2016,OXFORD,NEW HAVEN,CT,WATERBURY,,CT,"(41.554261, -73.043069)"
16-3019,11/9/2016,PROSPECT,NEW HAVEN,CT,PROSPECT,,CT,"(41.502629, -72.979046)"
16-3011,11/26/2016,COLCHESTER,NEW LONDON,CT,COLCHESTER,,CT,"(41.57348, -72.332129)"
16-3036,7/8/2016,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
16-3023,8/4/2016,NORWALK,FAIRFIELD,CT,NORWALK,,CT,"(41.11805, -73.412906)"
16-3018,9/17/2016,SHELTON,FAIRFIELD,CT,SHELTON,,CT,"(41.316843, -73.092968)"
16-3035,8/18/2016,ANSONIA,NEW HAVEN,CT,ANSONIA,,CT,"(41.34198, -73.078296)"
16-3015,7/2/2016,NORWICH,NEW LONDON,CT,NEW LONDON,,CT,"(41.355167, -72.099561)"
16-3003,7/15/2016,WEST HARTFORD,HARTFORD,CT,WEST HARTFORD,,CT,"(41.762008, -72.741807)"
16-3045,8/21/2016,HARTFORD,HARTFORD,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3006,8/29/2016,EASTON,FAIRFIELD,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
16-3043,7/15/2016,ROCKVILLE,TOLLAND,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3031,11/20/2016,WALLINGFORD,NEW HAVEN,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3022,11/25/2016,WALLINGFORD,NEW HAVEN,CT,WALLINGFORD,,CT,"(41.454408, -72.818414)"
16-3030,8/20/2016,WEST HARTFORD,HARTFORD,CT,WEST HARTFORD,,CT,"(41.762008, -72.741807)"
16-3009,7/14/2016,HARTFORD,HARTFORD,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3001,11/29/2016,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
16-3026,7/13/2016,ENFIELD,HARTFORD,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
16-3029,8/26/2016,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,,CT,"(41.544654, -72.651713)"
16-3027,9/9/2016,SHELTON,FAIRFIELD,CT,SHELTON,,CT,"(41.316843, -73.092968)"
16-3013,9/13/2016,,,CT,NEW BRITAIN,,CT,"(41.667528, -72.783437)"
16-3038,7/2/2016,SHELTON,FAIRFIELD,CT,SHELTON,,CT,"(41.316843, -73.092968)"
16-3033,11/30/2016,KILLINGLY,WINDHAM,CT,KILLINGLY,,CT,"(41.803361, -71.885766)"
16-3040,8/26/2016,LEBANON,NEW LONDON,CT,LEBANON,,CT,"(41.636294, -72.212599)"
17-228,3/18/2017,NEW HAVEN,NEW HAVEN,CT,New Haven,,CT,"(41.308252, -72.924161)"
17-278,4/2/2017,VERNON-ROCKVILLE,TOLLAND,CT,Vernon-Rockville,,CT,"(41.841599, -72.4683)"
17-283,4/4/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-130,2/11/2017,NORWICH,NEW LONDON,CT,Norwich,,CT,"(41.524304, -72.075821)"
17-517,6/22/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-305,4/14/2017,WALLINGFORD,NEW HAVEN,CT,Wallingford,,CT,"(41.454408, -72.818414)"
17-150,2/17/2017,CANTERBURY,WINDHAM,CT,Canterbury,,CT,"(41.698351, -71.971118)"
17-217,3/12/2017,MADISON,NEW HAVEN,CT,Madison,,CT,"(41.271447, -72.60086)"
17-469,6/6/2017,TORRINGTON,LITCHFIELD,CT,Torrington,,CT,"(41.812186, -73.101552)"
17-474,6/8/2017,STAMFORD,FAIRFIELD,CT,Stamford,,CT,"(41.051924, -73.539475)"
17-152,2/17/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-385,5/11/2017,MANCHESTER,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-274,4/2/2017,ANSONIA,NEW HAVEN,CT,Ansonia,,CT,"(41.34198, -73.078296)"
17-263,3/30/2017,ELLINGTON,TOLLAND,CT,Manchester,,CT,"(41.770668, -72.520868)"
17-114,2/8/2017,BRIDGEPORT,FAIRFIELD,CT,New Haven,,CT,"(41.308252, -72.924161)"
17-55,1/18/2017,WEST HAVEN,NEW HAVEN,CT,West Haven,,CT,"(41.272336, -72.949817)"
17-29,1/10/2017,NORWICH,NEW LONDON,CT,Norwich,,CT,"(41.524304, -72.075821)"
17-117,2/8/2017,ROCKFALL,MIDDLESEX,CT,Middletown,,CT,"(41.544654, -72.651713)"
17-44,1/14/2017,MERIDEN,NEW HAVEN,CT,Middletown,,CT,"(41.544654, -72.651713)"
17-505,6/18/2017,BRIDGEPORT,FAIRFIELD,CT,Bridgeport,,CT,"(41.179195, -73.189476)"
17-436,5/28/2017,GROTON,NEW LONDON,CT,Groton,,CT,"(41.343693, -72.07877)"
17-48,1/15/2017,MIDDLETOWN,MIDDLESEX,CT,Middletown,,CT,"(41.544654, -72.651713)"
17-413,5/21/2017,EAST WINDSOR,HARTFORD,CT,East Windsor,,CT,"(41.899986, -72.58032)"
17-135,2/12/2017,MYSTIC,NEW LONDON,CT,Mystic,,CT,"(41.35461, -71.967648)"
17-14,1/5/2017,EAST HARTFORD,HARTFORD,CT,New London,,CT,"(41.355167, -72.099561)"
17-311,4/15/2017,BRISTOL,HARTFORD,CT,Bristol,,CT,"(41.673037, -72.945791)"
17-49,1/16/2017,CHESHIRE,NEW HAVEN,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-507,6/18/2017,WEST HAVEN,NEW HAVEN,CT,West Haven,,CT,"(41.272336, -72.949817)"
17-294,4/10/2017,PLYMOUTH,LITCHFIELD,CT,Bristol,,CT,"(41.673037, -72.945791)"
17-75,1/26/2017,HAMDEN,NEW HAVEN,CT,Hamden,,CT,"(41.382918, -72.907743)"
17-333,4/26/2017,EAST HARTFORD,HARTFORD,CT,East Hartford,,CT,"(41.769319, -72.643785)"
17-323,4/22/2017,UNKNOWN,UNKNOWN,UNKNOWN,New Haven,,CT,"(41.308252, -72.924161)"
17-478,6/9/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-76,1/27/2017,WILLIMANTIC,WINDHAM,CT,Willimantic,,CT,"(41.711724, -72.211975)"
17-127,2/11/2017,DANBURY,FAIRFIELD,CT,Bridgeport,,CT,"(41.179195, -73.189476)"
17-56,1/19/2017,UNKNOWN,UNKNOWN,UNKNOWN,Middletown,,CT,"(41.544654, -72.651713)"
17-250,3/25/2017,LONGS,HORRY,SC,Meriden,,CT,"(41.537589, -72.8011)"
17-399,5/16/2017,WATERTOWN,LITCHFIELD,CT,Watertown,,CT,"(41.606284, -73.11839)"
17-382,5/9/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-248,3/24/2017,NORWICH,NEW LONDON,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-17,1/5/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-347,4/30/2017,WEST HARTFORD,HARTFORD,CT,Farmington,,CT,"(41.72651, -72.824947)"
17-534,6/30/2017,NEWINGTON,HARTFORD,CT,Newington,,CT,"(41.698002, -72.723843)"
17-516,6/21/2017,WATERTOWN,LITCHFIELD,CT,Watertown,,CT,"(41.606284, -73.11839)"
17-93,2/3/2017,SOUTH GLASTONBURY,HARTFORD,CT,Middletown,,CT,"(41.544654, -72.651713)"
17-419,5/22/2017,CHESHIRE,NEW HAVEN,CT,Cheshire,,CT,"(41.498834, -72.901448)"
17-175,2/28/2017,YANKTON,YANKTON,SD,Newington,,CT,"(41.698002, -72.723843)"
17-73,1/25/2017,PLAINFIELD,WINDHAM,CT,Norwich,,CT,"(41.524304, -72.075821)"
17-31,1/11/2017,GROTON,NEW LONDON,CT,New London,,CT,"(41.355167, -72.099561)"
17-318,4/19/2017,WEST HARTFORD,HARTFORD,CT,West Hartford,,CT,"(41.762008, -72.741807)"
17-532,6/29/2017,MILFORD,NEW HAVEN,CT,Milford,,CT,"(41.224276, -73.057564)"
17-163,2/22/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-336,4/27/2017,WATERBURY,,CT,Torrington,,CT,"(41.812186, -73.101552)"
17-83,1/30/2017,BRIDGEPORT,FAIRFIELD,CT,Bridgeport,,CT,"(41.179195, -73.189476)"
17-239,3/20/2017,ANSONIA,NEW HAVEN,CT,Ansonia,,CT,"(41.34198, -73.078296)"
17-397,5/15/2017,TORRINGTON,LITCHFIELD,CT,Torrington,,CT,"(41.812186, -73.101552)"
17-204,3/9/2017,DANIELSON,WINDHAM,CT,Danielson,,CT,"(41.803361, -71.885766)"
17-60,1/20/2017,NEW HAVEN,NEW HAVEN,CT,New Haven,,CT,"(41.308252, -72.924161)"
17-261,3/29/2017,BRIDGEPORT,FAIRFIELD,CT,Stratford,,CT,"(41.200888, -73.131323)"
17-310,4/15/2017,ENFIELD,HARTFORD,CT,Enfield,,CT,"(41.976501, -72.591985)"
17-447,5/31/2017,STAMFORD,FAIRFIELD,CT,Stamford,,CT,"(41.051924, -73.539475)"
17-293,4/9/2017,EAST HAMPTON,,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-321,4/21/2017,SOUTHINGTON,HARTFORD,CT,Southington,,CT,"(41.600428, -72.878105)"
17-167,2/25/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-503,6/18/2017,EASTON,FAIRFIELD,CT,Easton,,CT,"(41.252848, -73.297472)"
17-467,6/6/2017,VOLUNTOWN,NEW LONDON,CT,Voluntown,,CT,"(41.573883, -71.862923)"
17-380,5/9/2017,WESTFIELD,,MA,New Britain,,CT,"(41.667528, -72.783437)"
17-322,4/21/2017,MILFORD,NEW HAVEN,CT,Milford,,CT,"(41.224276, -73.057564)"
17-528,6/28/2017,TERRYVILLE,LITCHFIELD,CT,Terryville,,CT,"(41.678437, -73.011233)"
17-272,3/31/2017,WATERBURY,NEW HAVEN,CT,Waterbury,,CT,"(41.554261, -73.043069)"
17-183,3/3/2017,MANCHESTER,HARTFORD,CT,Manchester,,CT,"(41.770668, -72.520868)"
17-404,5/18/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-170,2/26/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-259,3/27/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-277,4/2/2017,NEWINGTON,HARTFORD,CT,Newington,,CT,"(41.698002, -72.723843)"
17-489,6/13/2017,EAST HARTFORD,HARTFORD,CT,East Hartford,,CT,"(41.769319, -72.643785)"
17-172,2/26/2017,SEBRING,HIGHLANDS,FL,Hartford,,CT,"(41.765775, -72.673356)"
17-415,5/21/2017,MILFORD,NEW HAVEN,CT,Milford,,CT,"(41.224276, -73.057564)"
17-371,5/6/2017,STAFFORD,TOLLAND,CT,Stafford,,CT,"(41.98469, -72.290196)"
17-210,3/10/2017,NEW LONDON,NEW LONDON,CT,06340,,CT,"(41.077925, -73.216497)"
17-483,6/10/2017,STRATFORD,FAIRFIELD,CT,Stratford,,CT,"(41.200888, -73.131323)"
17-526,6/26/2017,BRISTOL,HARTFORD,CT,Bristol,,CT,"(41.673037, -72.945791)"
17-187,3/4/2017,TOLLAND,TOLLAND,CT,Tolland,,CT,"(41.872445, -72.369671)"
17-208,3/10/2017,MIDDLETOWN,MIDDLESEX,CT,Middletown,,CT,"(41.544654, -72.651713)"
17-351,5/1/2017,NORWICH,NEW LONDON,CT,New London,,CT,"(41.355167, -72.099561)"
17-7,1/4/2017,DANBURY,FAIRFIELD,CT,Danbury,,CT,"(41.393666, -73.451539)"
17-438,5/29/2017,WATERBURY,NEW HAVEN,CT,Waterbury,,CT,"(41.554261, -73.043069)"
17-306,4/14/2017,ONECO,WINDHAM,CT,Oneco,,CT,"(41.6936, -71.808899)"
17-375,5/8/2017,VERNON,TOLLAND,CT,Plainville,,CT,"(41.674474, -72.85835)"
17-353,5/2/2017,DANBURY,FAIRFIELD,CT,Danbury,,CT,"(41.393666, -73.451539)"
17-113,2/8/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-387,5/11/2017,STRATFORD,FAIRFIELD,CT,Bridgeport,,CT,"(41.179195, -73.189476)"
17-300,4/11/2017,NEWINGTON,HARTFORD,CT,Newington,,CT,"(41.698002, -72.723843)"
17-298,4/11/2017,TORRINGTON,LITCHFIELD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-102,2/5/2017,SHELTON,FAIRFIELD,CT,Shelton,,CT,"(41.316843, -73.092968)"
17-365,5/5/2017,NEW HAVEN,,CT,New Haven,,CT,"(41.308252, -72.924161)"
17-359,5/3/2017,NAUGATUCK,NEW HAVEN,CT,Naugatuck,,CT,"(41.491113, -73.056564)"
17-270,3/31/2017,UNKNOWN,UNKNOWN,UNKNOWN,Hartford,,CT,"(41.765775, -72.673356)"
17-190,3/5/2017,OXFORD,NEW HAVEN,CT,Derby,,CT,"(41.322959, -73.089594)"
17-257,3/26/2017,WATERBURY,NEW HAVEN,CT,Waterbury,,CT,"(41.554261, -73.043069)"
17-491,6/13/2017,STRATFORD,FAIRFIELD,CT,Stratford,,CT,"(41.200888, -73.131323)"
17-301,4/11/2017,AVON,HARTFORD,CT,Farmington,,CT,"(41.72651, -72.824947)"
17-426,5/24/2017,UNKNOWN,UNKNOWN,UNKNOWN,Torrington,,CT,"(41.812186, -73.101552)"
17-449,6/1/2017,MANCHESTER,HARTFORD,CT,Manchester,,CT,"(41.770668, -72.520868)"
17-442,5/29/2017,WILLIMANTIC,WINDHAM,CT,Willimantic,,CT,"(41.711724, -72.211975)"
17-464,6/5/2017,UNKNOWN,UNKNOWN,UNKNOWN,Bridgeport,,CT,"(41.179195, -73.189476)"
17-530,6/29/2017,FAIRFIELD,FAIRFIELD,CT,Fairfield,,CT,"(41.143322, -73.249812)"
17-494,6/14/2017,NEW BRITAIN,HARTFORD,CT,New Britain,,CT,"(41.667528, -72.783437)"
17-462,6/4/2017,SOUTHBURY,NEW HAVEN,CT,Southbury,,CT,"(41.466592, -73.203497)"
17-144,2/15/2017,HARTFORD,HARTFORD,CT,Hartford,,CT,"(41.765775, -72.673356)"
17-238,3/20/2017,WEST HAVEN,NEW HAVEN,CT,West Haven,,CT,"(41.272336, -72.949817)"
17-275,4/2/2017,PORT CHESTER,WESTCHESTER,NY,Greenwich,,CT,"(41.026526, -73.628549)"
17-53,1/17/2017,NEWINGTON,HARTFORD,CT,Newington,,CT,"(41.698002, -72.723843)"
17-460,6/3/2017,NORWICH,NEW LONDON,CT,Norwich,,CT,"(41.524304, -72.075821)"
17-411,5/20/2017,BRIDGEPORT,FAIRFIELD,CT,Bridgeport,,CT,"(41.179195, -73.189476)"
17-501,6/18/2017,SHELTON,FAIRFIELD,CT,Derby,,CT,"(41.322959, -73.089594)"
